,bus,period,charge,discharge,SOC
639,150_1,640,0.0,0.0,197.041667
640,150_1,641,0.0,0.0,196.791667
641,150_1,642,0.0,0.0,196.541667
642,150_1,643,0.0,0.0,196.291667
643,150_1,644,0.0,0.0,196.041667
644,150_1,645,0.0,0.0,195.791667
645,150_1,646,0.0,0.0,195.541667
646,150_1,647,0.0,0.0,195.291667
647,150_1,648,0.0,0.0,195.041667
648,150_1,649,0.0,0.0,194.791667
649,150_1,650,0.0,0.0,194.541667
650,150_1,651,0.0,0.0,194.291667
651,150_1,652,0.0,0.0,194.041667
652,150_1,653,0.0,0.0,193.791667
653,150_1,654,0.0,0.0,193.541667
654,150_1,655,0.0,0.0,193.291667
655,150_1,656,0.0,0.0,193.041667
656,150_1,657,0.0,0.0,192.791667
657,150_1,658,0.0,0.0,192.541667
658,150_1,659,0.0,0.0,192.291667
659,150_1,660,0.0,0.0,192.041667
660,150_1,661,0.0,0.0,191.791667
661,150_1,662,0.0,0.0,191.541667
662,150_1,663,0.0,0.0,191.291667
663,150_1,664,0.0,0.0,191.041667
664,150_1,665,0.0,0.0,190.791667
665,150_1,666,0.0,0.0,190.541667
666,150_1,667,0.0,0.0,190.291667
667,150_1,668,0.0,0.0,190.041667
668,150_1,669,0.0,0.0,189.791667
669,150_1,670,0.0,0.0,189.541667
670,150_1,671,0.0,0.0,189.291667
671,150_1,672,0.0,0.0,189.041667
672,150_1,673,0.0,0.0,188.791667
673,150_1,674,0.0,0.0,188.541667
674,150_1,675,0.0,0.0,188.291667
675,150_1,676,0.0,0.0,188.041667
676,150_1,677,0.0,0.0,187.791667
677,150_1,678,0.0,0.0,187.541667
678,150_1,679,0.416666667,0.0,187.958333
679,150_1,680,0.416666667,0.0,188.375
680,150_1,681,0.416666667,0.0,188.791667
681,150_1,682,0.416666667,0.0,189.208333
682,150_1,683,0.416666667,0.0,189.625
683,150_1,684,0.416666667,0.0,190.041667
684,150_1,685,0.0,0.416666667,189.625
685,150_1,686,0.0,0.416666667,189.208333
686,150_1,687,0.0,0.416666667,188.791667
687,150_1,688,0.0,0.416666667,188.375
688,150_1,689,0.0,0.416666667,187.958333
689,150_1,690,0.0,0.416666667,187.541667
690,150_1,691,0.0,0.416666667,187.125
691,150_1,692,0.0,0.416666667,186.708333
692,150_1,693,0.0,0.416666667,186.291667
693,150_1,694,0.0,0.416666667,185.875
694,150_1,695,0.0,0.416666667,185.458333
695,150_1,696,0.0,0.416666667,185.041667
696,150_1,697,0.0,0.416666667,184.625
697,150_1,698,0.0,0.416666667,184.208333
698,150_1,699,0.0,0.416666667,183.791667
699,150_1,700,0.0,0.416666667,183.375
700,150_1,701,0.0,0.416666667,182.958333
701,150_1,702,0.0,0.416666667,182.541667
702,150_1,703,0.0,0.416666667,182.125
703,150_1,704,0.0,0.416666667,181.708333
704,150_1,705,0.0,0.416666667,181.291667
705,150_1,706,0.0,0.416666667,180.875
706,150_1,707,0.0,0.416666667,180.458333
707,150_1,708,0.0,0.416666667,180.041667
708,150_1,709,0.0,0.416666667,179.625
709,150_1,710,0.0,0.416666667,179.208333
710,150_1,711,0.0,0.416666667,178.791667
711,150_1,712,0.0,0.416666667,178.375
712,150_1,713,0.0,0.416666667,177.958333
713,150_1,714,0.0,0.416666667,177.541667
714,150_1,715,0.0,0.416666667,177.125
715,150_1,716,0.0,0.416666667,176.708333
716,150_1,717,0.0,0.416666667,176.291667
717,150_1,718,0.0,0.416666667,175.875
718,150_1,719,0.0,0.416666667,175.458333
719,150_1,720,0.0,0.416666667,175.041667
720,150_1,721,0.416666667,0.0,175.458333
721,150_1,722,0.416666667,0.0,175.875
722,150_1,723,0.416666667,0.0,176.291667
723,150_1,724,0.416666667,0.0,176.708333
724,150_1,725,0.416666667,0.0,177.125
725,150_1,726,0.416666667,0.0,177.541667
726,150_1,727,0.416666667,0.0,177.958333
727,150_1,728,0.416666667,0.0,178.375
728,150_1,729,0.416666667,0.0,178.791667
729,150_1,730,0.416666667,0.0,179.208333
730,150_1,731,0.0,0.0,179.208333
731,150_1,732,0.0,0.0,179.208333
732,150_1,733,0.0,0.0,179.208333
733,150_1,734,0.0,0.0,179.208333
734,150_1,735,0.0,0.0,179.208333
735,150_1,736,0.0,0.0,179.208333
736,150_1,737,0.0,0.0,179.208333
737,150_1,738,0.0,0.0,179.208333
738,150_1,739,0.0,0.0,179.208333
739,150_1,740,0.0,0.0,179.208333
740,150_1,741,0.0,0.0,179.208333
741,150_1,742,0.0,0.0,179.208333
742,150_1,743,0.0,0.0,179.208333
743,150_1,744,0.0,0.0,179.208333
744,150_1,745,0.0,0.0,179.208333
745,150_1,746,0.0,0.0,179.208333
746,150_1,747,0.0,0.0,179.208333
747,150_1,748,0.0,0.0,179.208333
748,150_1,749,0.0,0.0,179.208333
749,150_1,750,0.0,0.0,179.208333
750,150_1,751,0.0,0.0,179.208333
751,150_1,752,0.0,0.0,179.208333
752,150_1,753,0.0,0.0,179.208333
753,150_1,754,0.0,0.0,179.208333
754,150_1,755,0.0,0.0,179.208333
755,150_1,756,0.0,0.0,179.208333
756,150_1,757,0.0,0.416666667,178.791667
757,150_1,758,0.0,0.208333333,178.583333
758,150_1,759,0.0,0.416666667,178.166667
759,150_1,760,0.0,0.416666667,177.75
760,150_1,761,0.0,0.416666667,177.333333
761,150_1,762,0.0,0.416666667,176.916667
762,150_1,763,0.0,0.416666667,176.5
763,150_1,764,0.0,0.416666667,176.083333
764,150_1,765,0.0,0.208333333,175.875
765,150_1,766,0.0,0.416666667,175.458333
766,150_1,767,0.0,0.0,175.458333
767,150_1,768,0.0,0.0,175.458333
768,150_1,769,0.0,0.0,175.458333
769,150_1,770,0.0,0.0,175.458333
770,150_1,771,0.0,0.0,175.458333
771,150_1,772,0.0,0.0,175.458333
772,150_1,773,0.0,0.0,175.458333
773,150_1,774,0.0,0.0,175.458333
774,150_1,775,0.0,0.0,175.458333
775,150_1,776,0.0,0.0,175.458333
776,150_1,777,0.0,0.0,175.458333
777,150_1,778,0.0,0.0,175.208333
778,150_1,779,0.0,0.0,174.958333
779,150_1,780,0.0,0.0,174.708333
780,150_1,781,0.0,0.0,174.458333
781,150_1,782,0.0,0.0,174.208333
782,150_1,783,0.0,0.0,173.958333
783,150_1,784,0.0,0.0,173.708333
784,150_1,785,0.0,0.0,173.458333
785,150_1,786,0.0,0.0,173.208333
786,150_1,787,0.0,0.0,172.958333
787,150_1,788,0.0,0.0,172.708333
788,150_1,789,0.0,0.0,172.458333
789,150_1,790,0.0,0.0,172.208333
790,150_1,791,0.0,0.0,171.958333
791,150_1,792,0.0,0.0,171.708333
792,150_1,793,0.0,0.0,171.458333
793,150_1,794,0.0,0.0,171.208333
794,150_1,795,0.0,0.0,170.958333
795,150_1,796,0.0,0.0,170.708333
796,150_1,797,0.0,0.0,170.458333
797,150_1,798,0.0,0.0,170.208333
798,150_1,799,0.0,0.0,169.958333
799,150_1,800,0.0,0.0,169.708333
800,150_1,801,0.0,0.0,169.458333
801,150_1,802,0.0,0.0,169.208333
802,150_1,803,0.416666667,0.0,169.625
803,150_1,804,0.416666667,0.0,170.041667
804,150_1,805,0.416666667,0.0,170.458333
805,150_1,806,0.416666667,0.0,170.875
806,150_1,807,0.416666667,0.0,171.291667
807,150_1,808,0.416666667,0.0,171.708333
808,150_1,809,0.416666667,0.0,172.125
809,150_1,810,0.416666667,0.0,172.541667
810,150_1,811,0.416666667,0.0,172.958333
811,150_1,812,0.416666667,0.0,173.375
812,150_1,813,0.416666667,0.0,173.791667
813,150_1,814,0.416666667,0.0,174.208333
814,150_1,815,0.416666667,0.0,174.625
815,150_1,816,0.416666667,0.0,175.041667
816,150_1,817,0.416666667,0.0,175.458333
817,150_1,818,0.416666667,0.0,175.875
818,150_1,819,0.416666667,0.0,176.291667
819,150_1,820,0.416666667,0.0,176.708333
820,150_1,821,0.416666667,0.0,177.125
821,150_1,822,0.416666667,0.0,177.541667
822,150_1,823,0.416666667,0.0,177.958333
823,150_1,824,0.0,0.0,177.708333
824,150_1,825,0.0,0.0,177.458333
825,150_1,826,0.0,0.0,177.208333
826,150_1,827,0.0,0.0,176.958333
827,150_1,828,0.0,0.0,176.708333
828,150_1,829,0.0,0.0,176.458333
829,150_1,830,0.0,0.0,176.208333
830,150_1,831,0.0,0.0,175.958333
831,150_1,832,0.0,0.0,175.708333
832,150_1,833,0.0,0.0,175.458333
833,150_1,834,0.0,0.0,175.208333
834,150_1,835,0.0,0.0,174.958333
835,150_1,836,0.0,0.0,174.708333
836,150_1,837,0.0,0.0,174.458333
837,150_1,838,0.0,0.0,174.208333
838,150_1,839,0.0,0.0,173.958333
839,150_1,840,0.0,0.0,173.708333
840,150_1,841,0.0,0.0,173.458333
841,150_1,842,0.0,0.0,173.208333
842,150_1,843,0.0,0.0,172.958333
843,150_1,844,0.0,0.0,172.708333
844,150_1,845,0.0,0.0,172.458333
845,150_1,846,0.0,0.0,172.208333
846,150_1,847,0.0,0.0,171.958333
847,150_1,848,0.0,0.0,171.708333
848,150_1,849,0.416666667,0.0,172.125
849,150_1,850,0.416666667,0.0,172.541667
850,150_1,851,0.416666667,0.0,172.958333
851,150_1,852,0.416666667,0.0,173.375
852,150_1,853,0.416666667,0.0,173.791667
853,150_1,854,0.416666667,0.0,174.208333
854,150_1,855,0.416666667,0.0,174.625
855,150_1,856,0.416666667,0.0,175.041667
856,150_1,857,0.416666667,0.0,175.458333
857,150_1,858,0.416666667,0.0,175.875
858,150_1,859,0.416666667,0.0,176.291667
859,150_1,860,0.416666667,0.0,176.708333
860,150_1,861,0.416666667,0.0,177.125
861,150_1,862,0.416666667,0.0,177.541667
862,150_1,863,0.416666667,0.0,177.958333
863,150_1,864,0.416666667,0.0,178.375
864,150_1,865,0.416666667,0.0,178.791667
865,150_1,866,0.416666667,0.0,179.208333
866,150_1,867,0.416666667,0.0,179.625
867,150_1,868,0.416666667,0.0,180.041667
868,150_1,869,0.416666667,0.0,180.458333
869,150_1,870,0.416666667,0.0,180.875
870,150_1,871,0.416666667,0.0,181.291667
871,150_1,872,0.416666667,0.0,181.708333
872,150_1,873,0.416666667,0.0,182.125
873,150_1,874,0.416666667,0.0,182.541667
874,150_1,875,0.416666667,0.0,182.958333
875,150_1,876,0.416666667,0.0,183.375
876,150_1,877,0.416666667,0.0,183.791667
877,150_1,878,0.416666667,0.0,184.208333
878,150_1,879,0.416666667,0.0,184.625
879,150_1,880,0.416666667,0.0,185.041667
880,150_1,881,0.416666667,0.0,185.458333
881,150_1,882,0.416666667,0.0,185.875
882,150_1,883,0.416666667,0.0,186.291667
883,150_1,884,0.416666667,0.0,186.708333
884,150_1,885,0.416666667,0.0,187.125
885,150_1,886,0.416666667,0.0,187.541667
886,150_1,887,0.416666667,0.0,187.958333
887,150_1,888,0.416666667,0.0,188.375
888,150_1,889,0.416666667,0.0,188.791667
889,150_1,890,0.416666667,0.0,189.208333
890,150_1,891,0.416666667,0.0,189.625
891,150_1,892,0.416666667,0.0,190.041667
892,150_1,893,0.416666667,0.0,190.458333
893,150_1,894,0.416666667,0.0,190.875
894,150_1,895,0.416666667,0.0,191.291667
895,150_1,896,0.416666667,0.0,191.708333
896,150_1,897,0.416666667,0.0,192.125
897,150_1,898,0.416666667,0.0,192.541667
898,150_1,899,0.416666667,0.0,192.958333
899,150_1,900,0.416666667,0.0,193.375
900,150_1,901,0.416666667,0.0,193.791667
901,150_1,902,0.416666667,0.0,194.208333
902,150_1,903,0.416666667,0.0,194.625
903,150_1,904,0.416666667,0.0,195.041667
904,150_1,905,0.416666667,0.0,195.458333
905,150_1,906,0.416666667,0.0,195.875
906,150_1,907,0.416666667,0.0,196.291667
907,150_1,908,0.416666667,0.0,196.708333
908,150_1,909,0.416666667,0.0,197.125
909,150_1,910,0.416666667,0.0,197.541667
910,150_1,911,0.416666667,0.0,197.958333
911,150_1,912,0.416666667,0.0,198.375
912,150_1,913,0.416666667,0.0,198.791667
913,150_1,914,0.416666667,0.0,199.208333
914,150_1,915,0.416666667,0.0,199.625
915,150_1,916,0.416666667,0.0,200.041667
916,150_1,917,0.0,0.0,199.791667
917,150_1,918,0.0,0.0,199.541667
918,150_1,919,0.0,0.0,199.291667
919,150_1,920,0.0,0.0,199.041667
920,150_1,921,0.0,0.0,198.791667
921,150_1,922,0.0,0.0,198.541667
922,150_1,923,0.0,0.0,198.291667
923,150_1,924,0.0,0.0,198.041667
924,150_1,925,0.0,0.0,197.791667
925,150_1,926,0.0,0.0,197.541667
926,150_1,927,0.0,0.0,197.291667
927,150_1,928,0.0,0.0,197.041667
928,150_1,929,0.0,0.0,196.791667
929,150_1,930,0.0,0.0,196.541667
930,150_1,931,0.0,0.0,196.291667
931,150_1,932,0.0,0.0,196.041667
932,150_1,933,0.0,0.0,195.791667
933,150_1,934,0.0,0.0,195.541667
934,150_1,935,0.0,0.0,195.291667
935,150_1,936,0.0,0.0,195.041667
936,150_1,937,0.0,0.0,194.791667
937,150_1,938,0.0,0.0,194.541667
938,150_1,939,0.0,0.0,194.291667
939,150_1,940,0.0,0.0,194.041667
940,150_1,941,0.0,0.0,193.791667
941,150_1,942,0.0,0.0,193.541667
942,150_1,943,0.0,0.0,193.291667
943,150_1,944,0.0,0.0,193.041667
944,150_1,945,0.0,0.0,192.791667
945,150_1,946,0.0,0.0,192.541667
946,150_1,947,0.0,0.0,192.291667
947,150_1,948,0.0,0.0,192.041667
948,150_1,949,0.0,0.0,191.791667
949,150_1,950,0.0,0.0,191.541667
950,150_1,951,0.0,0.0,191.291667
951,150_1,952,0.0,0.0,191.041667
952,150_1,953,0.0,0.0,190.791667
953,150_1,954,0.0,0.0,190.541667
954,150_1,955,0.0,0.0,190.291667
955,150_1,956,0.0,0.0,190.041667
956,150_1,957,0.0,0.0,189.791667
957,150_1,958,0.0,0.0,189.541667
958,150_1,959,0.0,0.0,189.291667
959,150_1,960,0.0,0.0,189.041667
960,150_1,961,0.0,0.0,188.791667
961,150_1,962,0.0,0.0,188.541667
962,150_1,963,0.0,0.0,188.291667
963,150_1,964,0.0,0.0,188.041667
964,150_1,965,0.0,0.0,187.791667
965,150_1,966,0.0,0.0,187.541667
966,150_1,967,0.416666667,0.0,187.958333
967,150_1,968,0.416666667,0.0,188.375
968,150_1,969,0.416666667,0.0,188.791667
969,150_1,970,0.416666667,0.0,189.208333
970,150_1,971,0.416666667,0.0,189.625
971,150_1,972,0.416666667,0.0,190.041667
972,150_1,973,0.0,0.416666667,189.625
973,150_1,974,0.0,0.416666667,189.208333
974,150_1,975,0.0,0.416666667,188.791667
975,150_1,976,0.0,0.416666667,188.375
976,150_1,977,0.0,0.416666667,187.958333
977,150_1,978,0.0,0.416666667,187.541667
978,150_1,979,0.0,0.416666667,187.125
979,150_1,980,0.0,0.416666667,186.708333
980,150_1,981,0.0,0.416666667,186.291667
981,150_1,982,0.0,0.416666667,185.875
982,150_1,983,0.0,0.416666667,185.458333
983,150_1,984,0.0,0.416666667,185.041667
984,150_1,985,0.0,0.0,185.041667
985,150_1,986,0.0,0.0,185.041667
986,150_1,987,0.0,0.0,185.041667
987,150_1,988,0.0,0.0,185.041667
988,150_1,989,0.0,0.0,185.041667
989,150_1,990,0.0,0.0,185.041667
990,150_1,991,0.0,0.0,185.041667
991,150_1,992,0.0,0.0,185.041667
992,150_1,993,0.0,0.0,185.041667
993,150_1,994,0.0,0.0,185.041667
994,150_1,995,0.0,0.0,185.041667
995,150_1,996,0.0,0.416666667,184.625
996,150_1,997,0.0,0.416666667,184.208333
997,150_1,998,0.0,0.416666667,183.791667
998,150_1,999,0.0,0.416666667,183.375
999,150_1,1000,0.0,0.416666667,182.958333
1000,150_1,1001,0.0,0.416666667,182.541667
1001,150_1,1002,0.0,0.416666667,182.125
1002,150_1,1003,0.0,0.416666667,181.708333
1003,150_1,1004,0.0,0.416666667,181.291667
1004,150_1,1005,0.0,0.416666667,180.875
1005,150_1,1006,0.0,0.416666667,180.458333
1006,150_1,1007,0.0,0.416666667,180.041667
1007,150_1,1008,0.0,0.416666667,179.625
1008,150_1,1009,0.0,0.0,179.625
1009,150_1,1010,0.0,0.0,179.625
1010,150_1,1011,0.0,0.0,179.625
1011,150_1,1012,0.0,0.0,179.625
1012,150_1,1013,0.0,0.0,179.625
1013,150_1,1014,0.0,0.0,179.625
1014,150_1,1015,0.0,0.0,179.625
1015,150_1,1016,0.0,0.0,179.625
1016,150_1,1017,0.0,0.0,179.625
1017,150_1,1018,0.0,0.0,179.625
1018,150_1,1019,0.0,0.0,179.625
1019,150_1,1020,0.0,0.0,179.625
1020,150_1,1021,0.0,0.0,179.625
1021,150_1,1022,0.0,0.0,179.625
1022,150_1,1023,0.0,0.0,179.625
1023,150_1,1024,0.0,0.0,179.625
1024,150_1,1025,0.0,0.0,179.625
1025,150_1,1026,0.0,0.0,179.625
1026,150_1,1027,0.0,0.0,179.625
1027,150_1,1028,0.0,0.0,179.625
1028,150_1,1029,0.0,0.0,179.625
1029,150_1,1030,0.0,0.0,179.625
1030,150_1,1031,0.0,0.0,179.625
1031,150_1,1032,0.0,0.0,179.625
1032,150_1,1033,0.0,0.0,179.625
1033,150_1,1034,0.0,0.0,179.625
1034,150_1,1035,0.0,0.0,179.625
1035,150_1,1036,0.0,0.0,179.625
1036,150_1,1037,0.0,0.0,179.625
1037,150_1,1038,0.0,0.0,179.625
1038,150_1,1039,0.0,0.0,179.625
1039,150_1,1040,0.0,0.0,179.625
1040,150_1,1041,0.0,0.0,179.625
1041,150_1,1042,0.0,0.0,179.625
1042,150_1,1043,0.0,0.0,179.625
1043,150_1,1044,0.0,0.0,179.625
1044,150_1,1045,0.0,0.416666667,179.208333
1045,150_1,1046,0.0,0.416666667,178.791667
1046,150_1,1047,0.0,0.416666667,178.375
1047,150_1,1048,0.0,0.416666667,177.958333
1048,150_1,1049,0.0,0.416666667,177.541667
1049,150_1,1050,0.0,0.416666667,177.125
1050,150_1,1051,0.0,0.416666667,176.708333
1051,150_1,1052,0.0,0.416666667,176.291667
1052,150_1,1053,0.0,0.416666667,175.875
1053,150_1,1054,0.0,0.0,175.875
1054,150_1,1055,0.0,0.416666667,175.458333
1055,150_1,1056,0.0,0.0,175.458333
1056,150_1,1057,0.0,0.0,175.458333
1057,150_1,1058,0.0,0.0,175.458333
1058,150_1,1059,0.0,0.208333333,175.25
1059,150_1,1060,0.0,0.0,175.25
1060,150_1,1061,0.0,0.0,175.25
1061,150_1,1062,0.0,0.0,175.25
1062,150_1,1063,0.0,0.0,175.25
1063,150_1,1064,0.0,0.0,175.25
1064,150_1,1065,0.0,0.0,175.25
1065,150_1,1066,0.0,0.0,175.0
1066,150_1,1067,0.0,0.0,174.75
1067,150_1,1068,0.0,0.0,174.5
1068,150_1,1069,0.0,0.0,174.25
1069,150_1,1070,0.0,0.0,174.0
1070,150_1,1071,0.0,0.0,173.75
1071,150_1,1072,0.0,0.0,173.5
1072,150_1,1073,0.0,0.0,173.25
1073,150_1,1074,0.0,0.0,173.0
1074,150_1,1075,0.0,0.0,172.75
1075,150_1,1076,0.0,0.0,172.5
1076,150_1,1077,0.0,0.0,172.25
1077,150_1,1078,0.0,0.0,172.0
1078,150_1,1079,0.0,0.0,171.75
1079,150_1,1080,0.0,0.0,171.5
1080,150_1,1081,0.0,0.0,171.25
1081,150_1,1082,0.0,0.0,171.0
1082,150_1,1083,0.0,0.0,170.75
1083,150_1,1084,0.0,0.0,170.5
1084,150_1,1085,0.0,0.0,170.25
1085,150_1,1086,0.0,0.0,170.0
1086,150_1,1087,0.0,0.0,169.75
1087,150_1,1088,0.0,0.0,169.5
1088,150_1,1089,0.0,0.0,169.25
1089,150_1,1090,0.0,0.0,169.0
1090,150_1,1091,0.416666667,0.0,169.416667
1091,150_1,1092,0.416666667,0.0,169.833333
1092,150_1,1093,0.416666667,0.0,170.25
1093,150_1,1094,0.416666667,0.0,170.666667
1094,150_1,1095,0.416666667,0.0,171.083333
1095,150_1,1096,0.416666667,0.0,171.5
1096,150_1,1097,0.416666667,0.0,171.916667
1097,150_1,1098,0.416666667,0.0,172.333333
1098,150_1,1099,0.416666667,0.0,172.75
1099,150_1,1100,0.416666667,0.0,173.166667
1100,150_1,1101,0.416666667,0.0,173.583333
1101,150_1,1102,0.416666667,0.0,174.0
1102,150_1,1103,0.416666667,0.0,174.416667
1103,150_1,1104,0.416666667,0.0,174.833333
1104,150_1,1105,0.416666667,0.0,175.25
1105,150_1,1106,0.416666667,0.0,175.666667
1106,150_1,1107,0.416666667,0.0,176.083333
1107,150_1,1108,0.416666667,0.0,176.5
1108,150_1,1109,0.416666667,0.0,176.916667
1109,150_1,1110,0.416666667,0.0,177.333333
1110,150_1,1111,0.416666667,0.0,177.75
1111,150_1,1112,0.0,0.0,177.5
1112,150_1,1113,0.0,0.0,177.25
1113,150_1,1114,0.0,0.0,177.0
1114,150_1,1115,0.0,0.0,176.75
1115,150_1,1116,0.0,0.0,176.5
1116,150_1,1117,0.0,0.0,176.25
1117,150_1,1118,0.0,0.0,176.0
1118,150_1,1119,0.0,0.0,175.75
1119,150_1,1120,0.0,0.0,175.5
1120,150_1,1121,0.0,0.0,175.25
1121,150_1,1122,0.0,0.0,175.0
1122,150_1,1123,0.0,0.0,174.75
1123,150_1,1124,0.0,0.0,174.5
1124,150_1,1125,0.0,0.0,174.25
1125,150_1,1126,0.0,0.0,174.0
1126,150_1,1127,0.0,0.0,173.75
1127,150_1,1128,0.0,0.0,173.5
1128,150_1,1129,0.0,0.0,173.25
1129,150_1,1130,0.0,0.0,173.0
1130,150_1,1131,0.0,0.0,172.75
1131,150_1,1132,0.0,0.0,172.5
1132,150_1,1133,0.0,0.0,172.25
1133,150_1,1134,0.0,0.0,172.0
1134,150_1,1135,0.0,0.0,171.75
1135,150_1,1136,0.0,0.0,171.5
1136,150_1,1137,0.416666667,0.0,171.916667
1137,150_1,1138,0.416666667,0.0,172.333333
1138,150_1,1139,0.416666667,0.0,172.75
1139,150_1,1140,0.416666667,0.0,173.166667
1140,150_1,1141,0.416666667,0.0,173.583333
1141,150_1,1142,0.416666667,0.0,174.0
1142,150_1,1143,0.416666667,0.0,174.416667
1143,150_1,1144,0.416666667,0.0,174.833333
1144,150_1,1145,0.416666667,0.0,175.25
1145,150_1,1146,0.416666667,0.0,175.666667
1146,150_1,1147,0.416666667,0.0,176.083333
1147,150_1,1148,0.416666667,0.0,176.5
1148,150_1,1149,0.416666667,0.0,176.916667
1149,150_1,1150,0.416666667,0.0,177.333333
1150,150_1,1151,0.416666667,0.0,177.75
1151,150_1,1152,0.416666667,0.0,178.166667
1152,150_1,1153,0.416666667,0.0,178.583333
1153,150_1,1154,0.416666667,0.0,179.0
1154,150_1,1155,0.416666667,0.0,179.416667
1155,150_1,1156,0.416666667,0.0,179.833333
1156,150_1,1157,0.416666667,0.0,180.25
1157,150_1,1158,0.416666667,0.0,180.666667
1158,150_1,1159,0.416666667,0.0,181.083333
1159,150_1,1160,0.416666667,0.0,181.5
1160,150_1,1161,0.416666667,0.0,181.916667
1161,150_1,1162,0.416666667,0.0,182.333333
1162,150_1,1163,0.416666667,0.0,182.75
1163,150_1,1164,0.416666667,0.0,183.166667
1164,150_1,1165,0.416666667,0.0,183.583333
1165,150_1,1166,0.416666667,0.0,184.0
1166,150_1,1167,0.416666667,0.0,184.416667
1167,150_1,1168,0.416666667,0.0,184.833333
1168,150_1,1169,0.416666667,0.0,185.25
1169,150_1,1170,0.416666667,0.0,185.666667
1170,150_1,1171,0.416666667,0.0,186.083333
1171,150_1,1172,0.416666667,0.0,186.5
1172,150_1,1173,0.416666667,0.0,186.916667
1173,150_1,1174,0.416666667,0.0,187.333333
1174,150_1,1175,0.416666667,0.0,187.75
1175,150_1,1176,0.416666667,0.0,188.166667
1176,150_1,1177,0.416666667,0.0,188.583333
1177,150_1,1178,0.416666667,0.0,189.0
1178,150_1,1179,0.416666667,0.0,189.416667
1179,150_1,1180,0.416666667,0.0,189.833333
1180,150_1,1181,0.416666667,0.0,190.25
1181,150_1,1182,0.416666667,0.0,190.666667
1182,150_1,1183,0.416666667,0.0,191.083333
1183,150_1,1184,0.416666667,0.0,191.5
1184,150_1,1185,0.416666667,0.0,191.916667
1185,150_1,1186,0.416666667,0.0,192.333333
1186,150_1,1187,0.416666667,0.0,192.75
1187,150_1,1188,0.416666667,0.0,193.166667
1188,150_1,1189,0.416666667,0.0,193.583333
1189,150_1,1190,0.416666667,0.0,194.0
1190,150_1,1191,0.416666667,0.0,194.416667
1191,150_1,1192,0.416666667,0.0,194.833333
1192,150_1,1193,0.416666667,0.0,195.25
1193,150_1,1194,0.416666667,0.0,195.666667
1194,150_1,1195,0.416666667,0.0,196.083333
1195,150_1,1196,0.416666667,0.0,196.5
1196,150_1,1197,0.416666667,0.0,196.916667
1197,150_1,1198,0.416666667,0.0,197.333333
1198,150_1,1199,0.416666667,0.0,197.75
1199,150_1,1200,0.416666667,0.0,198.166667
1200,150_1,1201,0.416666667,0.0,198.583333
1201,150_1,1202,0.416666667,0.0,199.0
1202,150_1,1203,0.416666667,0.0,199.416667
1203,150_1,1204,0.416666667,0.0,199.833333
1204,150_1,1205,0.0,0.0,199.583333
1205,150_1,1206,0.0,0.0,199.333333
1206,150_1,1207,0.0,0.0,199.083333
1207,150_1,1208,0.0,0.0,198.833333
1208,150_1,1209,0.0,0.0,198.583333
1209,150_1,1210,0.0,0.0,198.333333
1210,150_1,1211,0.0,0.0,198.083333
1211,150_1,1212,0.0,0.0,197.833333
1212,150_1,1213,0.0,0.0,197.583333
1213,150_1,1214,0.0,0.0,197.333333
1214,150_1,1215,0.0,0.0,197.083333
1215,150_1,1216,0.0,0.0,196.833333
1216,150_1,1217,0.0,0.0,196.583333
1217,150_1,1218,0.0,0.0,196.333333
1218,150_1,1219,0.0,0.0,196.083333
1219,150_1,1220,0.0,0.0,195.833333
1220,150_1,1221,0.0,0.0,195.583333
1221,150_1,1222,0.0,0.0,195.333333
1222,150_1,1223,0.0,0.0,195.083333
1223,150_1,1224,0.0,0.0,194.833333
1224,150_1,1225,0.0,0.0,194.583333
1225,150_1,1226,0.0,0.0,194.333333
1226,150_1,1227,0.0,0.0,194.083333
1227,150_1,1228,0.0,0.0,193.833333
1228,150_1,1229,0.0,0.0,193.583333
1229,150_1,1230,0.0,0.0,193.333333
1230,150_1,1231,0.0,0.0,193.083333
1231,150_1,1232,0.0,0.0,192.833333
1232,150_1,1233,0.0,0.0,192.583333
1233,150_1,1234,0.0,0.0,192.333333
1234,150_1,1235,0.0,0.0,192.083333
1235,150_1,1236,0.0,0.0,191.833333
1236,150_1,1237,0.0,0.0,191.583333
1237,150_1,1238,0.0,0.0,191.333333
1238,150_1,1239,0.0,0.0,191.083333
